cod_RS;Cod_IBGE;Cod_Tabnet;nome_MUN;nome_RS;sigla_UF;pop_regiao
27002;2703601;270360;Japaratinga;2ª Região de Saúde;AL;165430
27007;2703700;270370;Jaramataia;7ª Região de Saúde;AL;528520
27006;2703759;270375;Jequiá da Praia;6ª Região de Saúde;AL;206303
27003;2703809;270380;Joaquim Gomes;3ª Região de Saúde;AL;224096
27003;2703908;270390;Jundiá;3ª Região de Saúde;AL;224096
27005;2704005;270400;Junqueiro;5ª Região de Saúde;AL;238700
27007;2704104;270410;Lagoa da Canoa;7ª Região de Saúde;AL;528520
27007;2704203;270420;Limoeiro de Anadia;7ª Região de Saúde;AL;528520
27001;2704302;270430;Maceió;1ª Região de Saúde;AL;1276125
27007;2704401;270440;Major Isidoro;7ª Região de Saúde;AL;528520
27002;2704500;270450;Maragogi;2ª Região de Saúde;AL;165430
27009;2704609;270460;Maravilha;9ª Região de Saúde;AL;236588
27001;2704708;270470;Marechal Deodoro;1ª Região de Saúde;AL;1276125
27008;2704807;270480;Maribondo;8ª Região de Saúde;AL;157011
27004;2704906;270490;Mar Vermelho;4ª Região de Saúde;AL;143826
27010;2705002;270500;Mata Grande;10ª Região de Saúde;AL;160758
27002;2705101;270510;Matriz de Camaragibe;2ª Região de Saúde;AL;165430
27001;2705200;270520;Messias;1ª Região de Saúde;AL;1276125
27008;2705309;270530;Minador do Negrão;8ª Região de Saúde;AL;157011
27009;2705408;270540;Monteirópolis;9ª Região de Saúde;AL;236588
27003;2705507;270550;Murici;3ª Região de Saúde;AL;224096
27003;2705606;270560;Novo Lino;3ª Região de Saúde;AL;224096
27009;2705705;270570;Olho d'Água das Flores;9ª Região de Saúde;AL;236588
27010;2705804;270580;Olho d'Água do Casado;10ª Região de Saúde;AL;160758
27007;2705903;270590;Olho d'Água Grande;7ª Região de Saúde;AL;528520
27009;2706000;270600;Olivença;9ª Região de Saúde;AL;236588
27009;2706109;270610;Ouro Branco;9ª Região de Saúde;AL;236588
27009;2706208;270620;Palestina;9ª Região de Saúde;AL;236588
27008;2706307;270630;Palmeira dos Índios;8ª Região de Saúde;AL;157011
27009;2706406;270640;Pão de Açúcar;9ª Região de Saúde;AL;236588
27010;2706422;270642;Pariconha;10ª Região de Saúde;AL;160758
27001;2706448;270644;Paripueira;1ª Região de Saúde;AL;1276125
27002;2706505;270650;Passo de Camaragibe;2ª Região de Saúde;AL;165430
27004;2706604;270660;Paulo Jacinto;4ª Região de Saúde;AL;143826
27006;2706703;270670;Penedo;6ª Região de Saúde;AL;206303
27006;2706802;270680;Piaçabuçu;6ª Região de Saúde;AL;206303
27001;2706901;270690;Pilar;1ª Região de Saúde;AL;1276125
27004;2707008;270700;Pindoba;4ª Região de Saúde;AL;143826
27010;2707107;270710;Piranhas;10ª Região de Saúde;AL;160758
27009;2707206;270720;Poço das Trincheiras;9ª Região de Saúde;AL;236588
27002;2707305;270730;Porto Calvo;2ª Região de Saúde;AL;165430
27002;2707404;270740;Porto de Pedras;2ª Região de Saúde;AL;165430
27006;2707503;270750;Porto Real do Colégio;6ª Região de Saúde;AL;206303
27004;2707602;270760;Quebrangulo;4ª Região de Saúde;AL;143826
27001;2707701;270770;Rio Largo;1ª Região de Saúde;AL;1276125
27005;2707800;270780;Roteiro;5ª Região de Saúde;AL;238700
27001;2707909;270790;Santa Luzia do Norte;1ª Região de Saúde;AL;1276125
27009;2708006;270800;Santana do Ipanema;9ª Região de Saúde;AL;236588
27003;2708105;270810;Santana do Mundaú;3ª Região de Saúde;AL;224096
27006;2708204;270820;São Brás;6ª Região de Saúde;AL;206303
27003;2708303;270830;São José da Laje;3ª Região de Saúde;AL;224096
27009;2708402;270840;São José da Tapera;9ª Região de Saúde;AL;236588
27002;2708501;270850;São Luís do Quitunde;2ª Região de Saúde;AL;165430
27005;2708600;270860;São Miguel dos Campos;5ª Região de Saúde;AL;238700
27002;2708709;270870;São Miguel dos Milagres;2ª Região de Saúde;AL;165430
27007;2708808;270880;São Sebastião;7ª Região de Saúde;AL;528520
27001;2708907;270890;Satuba;1ª Região de Saúde;AL;1276125
27009;2708956;270895;Senador Rui Palmeira;9ª Região de Saúde;AL;236588
27008;2709004;270900;Tanque d'Arca;8ª Região de Saúde;AL;157011
27007;2709103;270910;Taquarana;7ª Região de Saúde;AL;528520
27005;2709152;270915;Teotônio Vilela;5ª Região de Saúde;AL;238700
27007;2709202;270920;Traipu;7ª Região de Saúde;AL;528520
27003;2709301;270930;União dos Palmares;3ª Região de Saúde;AL;224096
27004;2709400;270940;Viçosa;4ª Região de Saúde;AL;143826
28007;2800100;280010;Amparo de São Francisco;Propriá;SE;159399
28007;2800209;280020;Aquidabã;Propriá;SE;159399
28001;2800308;280030;Aracaju;Aracaju;SE;860938
28002;2800407;280040;Arauá;Estância;SE;246282
28003;2800506;280050;Areia Branca;Itabaiana;SE;252805
28001;2800605;280060;Barra dos Coqueiros;Aracaju;SE;860938
28002;2800670;280067;Boquim;Estância;SE;246282
28007;2800704;280070;Brejo Grande;Propriá;SE;159399
28003;2801009;280100;Campo do Brito;Itabaiana;SE;252805
28007;2801108;280110;Canhoba;Propriá;SE;159399
28005;2801207;280120;Canindé de São Francisco;Nossa Senhora da Glória;SE;173135
28006;2801306;280130;Capela;Nossa Senhora do Socorro;SE;345523
28003;2801405;280140;Carira;Itabaiana;SE;252805
28006;2801504;280150;Carmópolis;Nossa Senhora do Socorro;SE;345523
28007;2801603;280160;Cedro de São João;Propriá;SE;159399
28002;2801702;280170;Cristinápolis;Estância;SE;246282
28006;2801900;280190;Cumbe;Nossa Senhora do Socorro;SE;345523
28001;2802007;280200;Divina Pastora;Aracaju;SE;860938
28002;2802106;280210;Estância;Estância;SE;246282
28005;2802205;280220;Feira Nova;Nossa Senhora da Glória;SE;173135
28003;2802304;280230;Frei Paulo;Itabaiana;SE;252805
28005;2802403;280240;Gararu;Nossa Senhora da Glória;SE;173135
28006;2802502;280250;General Maynard;Nossa Senhora do Socorro;SE;345523
28005;2802601;280260;Gracho Cardoso;Nossa Senhora da Glória;SE;173135
28007;2802700;280270;Ilha das Flores;Propriá;SE;159399
28002;2802809;280280;Indiaroba;Estância;SE;246282
28003;2802908;280290;Itabaiana;Itabaiana;SE;252805
28002;2803005;280300;Itabaianinha;Estância;SE;246282
28005;2803104;280310;Itabi;Nossa Senhora da Glória;SE;173135
28001;2803203;280320;Itaporanga d'Ajuda;Aracaju;SE;860938
28006;2803302;280330;Japaratuba;Nossa Senhora do Socorro;SE;345523
28007;2803401;280340;Japoatã;Propriá;SE;159399
28004;2803500;280350;Lagarto;Lagarto;SE;260614
28001;2803609;280360;Laranjeiras;Aracaju;SE;860938
28003;2803708;280370;Macambira;Itabaiana;SE;252805
28007;2803807;280380;Malhada dos Bois;Propriá;SE;159399
28003;2803906;280390;Malhador;Itabaiana;SE;252805
28006;2804003;280400;Maruim;Nossa Senhora do Socorro;SE;345523
28003;2804102;280410;Moita Bonita;Itabaiana;SE;252805
28005;2804201;280420;Monte Alegre de Sergipe;Nossa Senhora da Glória;SE;173135
28007;2804300;280430;Muribeca;Propriá;SE;159399
28007;2804409;280440;Neópolis;Propriá;SE;159399
28003;2804458;280445;Nossa Senhora Aparecida;Itabaiana;SE;252805
28005;2804508;280450;Nossa Senhora da Glória;Nossa Senhora da Glória;SE;173135
28006;2804607;280460;Nossa Senhora das Dores;Nossa Senhora do Socorro;SE;345523
28007;2804706;280470;Nossa Senhora de Lourdes;Propriá;SE;159399
28006;2804805;280480;Nossa Senhora do Socorro;Nossa Senhora do Socorro;SE;345523
28007;2804904;280490;Pacatuba;Propriá;SE;159399
28003;2805000;280500;Pedra Mole;Itabaiana;SE;252805
28002;2805109;280510;Pedrinhas;Estância;SE;246282
28003;2805208;280520;Pinhão;Itabaiana;SE;252805
28006;2805307;280530;Pirambu;Nossa Senhora do Socorro;SE;345523
28005;2805406;280540;Poço Redondo;Nossa Senhora da Glória;SE;173135
28004;2805505;280550;Poço Verde;Lagarto;SE;260614
28005;2805604;280560;Porto da Folha;Nossa Senhora da Glória;SE;173135
28007;2805703;280570;Propriá;Propriá;SE;159399
28004;2805802;280580;Riachão do Dantas;Lagarto;SE;260614
28001;2805901;280590;Riachuelo;Aracaju;SE;860938
28003;2806008;280600;Ribeirópolis;Itabaiana;SE;252805
28006;2806107;280610;Rosário do Catete;Nossa Senhora do Socorro;SE;345523
28004;2806206;280620;Salgado;Lagarto;SE;260614
28002;2806305;280630;Santa Luzia do Itanhy;Estância;SE;246282
28007;2806404;280640;Santana do São Francisco;Propriá;SE;159399
28001;2806503;280650;Santa Rosa de Lima;Aracaju;SE;860938
28006;2806602;280660;Santo Amaro das Brotas;Nossa Senhora do Socorro;SE;345523
28001;2806701;280670;São Cristóvão;Aracaju;SE;860938
28003;2806800;280680;São Domingos;Itabaiana;SE;252805
28007;2806909;280690;São Francisco;Propriá;SE;159399
28003;2807006;280700;São Miguel do Aleixo;Itabaiana;SE;252805
28004;2807105;280710;Simão Dias;Lagarto;SE;260614
28006;2807204;280720;Siriri;Nossa Senhora do Socorro;SE;345523
28007;2807303;280730;Telha;Propriá;SE;159399
28004;2807402;280740;Tobias Barreto;Lagarto;SE;260614
28002;2807501;280750;Tomar do Geru;Estância;SE;246282
28002;2807600;280760;Umbaúba;Estância;SE;246282
29023;2900108;290010;Abaíra;Seabra;BA;184730
29017;2900207;290020;Abaré;Paulo Afonso;BA;252764
29001;2900306;290030;Acajutiba;Alagoinhas;BA;538747
29019;2900355;290035;Adustina;Ribeira do Pombal;BA;324181
29025;2900405;290040;Água Fria;Serrinha;BA;632552
29003;2900504;290050;Érico Cardoso;Brumado;BA;406014
29015;2900603;290060;Aiquara;Jequié;BA;489413
29001;2900702;290070;Alagoinhas;Alagoinhas;BA;538747
29026;2900801;290080;Alcobaça;Teixeira de Freitas;BA;452773
29012;2900900;290090;Almadina;Itabuna;BA;506504
29022;2901007;290100;Amargosa;Santo Antônio de Jesus;BA;459312
29006;2901106;290110;Amélia Rodrigues;Feira de Santana;BA;1150832
29010;2901155;290115;América Dourada;Irecê;BA;413611
29028;2901205;290120;Anagé;Vitória da Conquista;BA;640917
29011;2901304;290130;Andaraí;Itaberaba;BA;251369
29024;2901353;290135;Andorinha;Senhor do Bonfim;BA;297714
29002;2901403;290140;Angical;Barreiras;BA;461047
29006;2901502;290150;Anguera;Feira de Santana;BA;1150832
29019;2901601;290160;Antas;Ribeira do Pombal;BA;324181
29006;2901700;290170;Antônio Cardoso;Feira de Santana;BA;1150832
29024;2901809;290180;Antônio Gonçalves;Senhor do Bonfim;BA;297714
29001;2901908;290190;Aporá;Alagoinhas;BA;538747
29015;2901957;290195;Apuarema;Jequié;BA;489413
29003;2902005;290200;Aracatu;Brumado;BA;406014
29001;2902054;290205;Araças;Alagoinhas;BA;538747
29025;2902104;290210;Araci;Serrinha;BA;632552
29001;2902203;290220;Aramari;Alagoinhas;BA;538747
29009;2902252;290225;Arataca;Ilhéus;BA;298681
29022;2902302;290230;Aratuípe;Santo Antônio de Jesus;BA;459312
29012;2902401;290240;Aurelino Leal;Itabuna;BA;506504
29002;2902500;290250;Baianópolis;Barreiras;BA;461047
29006;2902609;290260;Baixa Grande;Feira de Santana;BA;1150832
29019;2902658;290265;Banzaê;Ribeira do Pombal;BA;324181
29008;2902708;290270;Barra;Ibotirama;BA;195467
29003;2902807;290280;Barra da Estiva;Brumado;BA;406014
29028;2902906;290290;Barra do Choça;Vitória da Conquista;BA;640917
29010;2903003;290300;Barra do Mendes;Irecê;BA;413611
29015;2903102;290310;Barra do Rocha;Jequié;BA;489413
29002;2903201;290320;Barreiras;Barreiras;BA;461047
29010;2903235;290323;Barro Alto;Irecê;BA;413611
29025;2903276;290327;Barrocas;Serrinha;BA;632552
29012;2903300;290330;Barro Preto;Itabuna;BA;506504
29018;2903409;290340;Belmonte;Porto Seguro;BA;381727
29028;2903508;290350;Belo Campo;Vitória da Conquista;BA;640917
29025;2903607;290360;Biritinga;Serrinha;BA;632552
29015;2903706;290370;Boa Nova;Jequié;BA;489413
29011;2903805;290380;Boa Vista do Tupim;Itaberaba;BA;251369
29021;2903904;290390;Bom Jesus da Lapa;Santa Maria da Vitória;BA;301737
29028;2903953;290395;Bom Jesus da Serra;Vitória da Conquista;BA;640917
29023;2904001;290400;Boninal;Seabra;BA;184730
29011;2904050;290405;Bonito;Itaberaba;BA;251369
29003;2904100;290410;Boquira;Brumado;BA;406014
29003;2904209;290420;Botuporã;Brumado;BA;406014
29015;2904308;290430;Brejões;Jequié;BA;489413
29002;2904407;290440;Brejolândia;Barreiras;BA;461047
29008;2904506;290450;Brotas de Macaúbas;Ibotirama;BA;195467
29003;2904605;290460;Brumado;Brumado;BA;406014
29012;2904704;290470;Buerarema;Itabuna;BA;506504
29008;2904753;290475;Buritirama;Ibotirama;BA;195467
29013;2904803;290480;Caatiba;Itapetinga;BA;247367
29005;2904852;290485;Cabaceiras do Paraguaçu;Cruz das Almas;BA;265033
29005;2904902;290490;Cachoeira;Cruz das Almas;BA;265033
29007;2905008;290500;Caculé;Guanambi;BA;456064
29014;2905107;290510;Caém;Jacobina;BA;392323
29028;2905156;290515;Caetanos;Vitória da Conquista;BA;640917
29007;2905206;290520;Caetité;Guanambi;BA;456064
29010;2905305;290530;Cafarnaum;Irecê;BA;413611
29027;2905404;290540;Cairu;Valença;BA;312014
29014;2905503;290550;Caldeirão Grande;Jacobina;BA;392323
29012;2905602;290560;Camacan;Itabuna;BA;506504
29004;2905701;290570;Camaçari;Camaçari;BA;626537
29027;2905800;290580;Camamu;Valença;BA;312014
29016;2905909;290590;Campo Alegre de Lourdes;Juazeiro;BA;533013
29024;2906006;290600;Campo Formoso;Senhor do Bonfim;BA;297714
29021;2906105;290610;Canápolis;Santa Maria da Vitória;BA;301737
29010;2906204;290620;Canarana;Irecê;BA;413611
29009;2906303;290630;Canavieiras;Ilhéus;BA;298681
29006;2906402;290640;Candeal;Feira de Santana;BA;1150832
29020;2906501;290650;Candeias;Salvador;BA;3400621
29007;2906600;290660;Candiba;Guanambi;BA;456064
29028;2906709;290670;Cândido Sales;Vitória da Conquista;BA;640917
29025;2906808;290680;Cansanção;Serrinha;BA;632552
29016;2906824;290682;Canudos;Juazeiro;BA;533013
29006;2906857;290685;Capela do Alto Alegre;Feira de Santana;BA;1150832
29014;2906873;290687;Capim Grosso;Jacobina;BA;392323
29028;2906899;290689;Caraíbas;Vitória da Conquista;BA;640917
29026;2906907;290690;Caravelas;Teixeira de Freitas;BA;452773
29001;2907004;290700;Cardeal da Silva;Alagoinhas;BA;538747
29007;2907103;290710;Carinhanha;Guanambi;BA;456064
29016;2907202;290720;Casa Nova;Juazeiro;BA;533013
29022;2907301;290730;Castro Alves;Santo Antônio de Jesus;BA;459312
29002;2907400;290740;Catolândia;Barreiras;BA;461047
29001;2907509;290750;Catu;Alagoinhas;BA;538747
29003;2907558;290755;Caturama;Brumado;BA;406014
29010;2907608;290760;Central;Irecê;BA;413611
29017;2907707;290770;Chorrochó;Paulo Afonso;BA;252764
29019;2907806;290780;Cícero Dantas;Ribeira do Pombal;BA;324181
29019;2907905;290790;Cipó;Ribeira do Pombal;BA;324181
29012;2908002;290800;Coaraci;Itabuna;BA;506504
29021;2908101;290810;Cocos;Santa Maria da Vitória;BA;301737
29005;2908200;290820;Conceição da Feira;Cruz das Almas;BA;265033
29022;2908309;290830;Conceição do Almeida;Santo Antônio de Jesus;BA;459312
29025;2908408;290840;Conceição do Coité;Serrinha;BA;632552
29006;2908507;290850;Conceição do Jacuípe;Feira de Santana;BA;1150832
29004;2908606;290860;Conde;Camaçari;BA;626537
29028;2908705;290870;Condeúba;Vitória da Conquista;BA;640917
29003;2908804;290880;Contendas do Sincorá;Brumado;BA;406014
29006;2908903;290890;Coração de Maria;Feira de Santana;BA;1150832
29028;2909000;290900;Cordeiros;Vitória da Conquista;BA;640917
29021;2909109;290910;Coribe;Santa Maria da Vitória;BA;301737
29019;2909208;290920;Coronel João Sá;Ribeira do Pombal;BA;324181
29021;2909307;290930;Correntina;Santa Maria da Vitória;BA;301737
29002;2909406;290940;Cotegipe;Barreiras;BA;461047
29015;2909505;290950;Cravolândia;Jequié;BA;489413
29001;2909604;290960;Crisópolis;Alagoinhas;BA;538747
29002;2909703;290970;Cristópolis;Barreiras;BA;461047
29005;2909802;290980;Cruz das Almas;Cruz das Almas;BA;265033
29016;2909901;290990;Curaçá;Juazeiro;BA;533013
29015;2910008;291000;Dário Meira;Jequié;BA;489413
29004;2910057;291005;Dias d'Ávila;Camaçari;BA;626537
29003;2910107;291010;Dom Basílio;Brumado;BA;406014
29022;2910206;291020;Dom Macedo Costa;Santo Antônio de Jesus;BA;459312
29022;2910305;291030;Elísio Medrado;Santo Antônio de Jesus;BA;459312
29028;2910404;291040;Encruzilhada;Vitória da Conquista;BA;640917
29001;2910503;291050;Entre Rios;Alagoinhas;BA;538747
29001;2910602;291060;Esplanada;Alagoinhas;BA;538747
29025;2910701;291070;Euclides da Cunha;Serrinha;BA;632552
29018;2910727;291072;Eunápolis;Porto Seguro;BA;381727
29019;2910750;291075;Fátima;Ribeira do Pombal;BA;324181
29021;2910776;291077;Feira da Mata;Santa Maria da Vitória;BA;301737
29006;2910800;291080;Feira de Santana;Feira de Santana;BA;1150832
29024;2910859;291085;Filadélfia;Senhor do Bonfim;BA;297714
29013;2910909;291090;Firmino Alves;Itapetinga;BA;247367
29012;2911006;291100;Floresta Azul;Itabuna;BA;506504
29002;2911105;291110;Formosa do Rio Preto;Barreiras;BA;461047
29027;2911204;291120;Gandu;Valença;BA;312014
29006;2911253;291125;Gavião;Feira de Santana;BA;1150832
29010;2911303;291130;Gentio do Ouro;Irecê;BA;413611
29017;2911402;291140;Glória;Paulo Afonso;BA;252764
29012;2911501;291150;Gongogi;Itabuna;BA;506504
29005;2911600;291160;Governador Mangabeira;Cruz das Almas;BA;265033
29003;2911659;291165;Guajeru;Brumado;BA;406014
29007;2911709;291170;Guanambi;Guanambi;BA;456064
29018;2911808;291180;Guaratinga;Porto Seguro;BA;381727
29019;2911857;291185;Heliópolis;Ribeira do Pombal;BA;324181
29011;2911907;291190;Iaçu;Itaberaba;BA;251369
29007;2912004;291200;Ibiassucê;Guanambi;BA;456064
29012;2912103;291210;Ibicaraí;Itabuna;BA;506504
29003;2912202;291220;Ibicoara;Brumado;BA;406014
29013;2912301;291230;Ibicuí;Itapetinga;BA;247367
29010;2912400;291240;Ibipeba;Irecê;BA;413611
29003;2912509;291250;Ibipitanga;Brumado;BA;406014
29011;2912608;291260;Ibiquera;Itaberaba;BA;251369
29012;2912707;291270;Ibirapitanga;Itabuna;BA;506504
29026;2912806;291280;Ibirapuã;Teixeira de Freitas;BA;452773
29015;2912905;291290;Ibirataia;Jequié;BA;489413
29023;2913002;291300;Ibitiara;Seabra;BA;184730
29010;2913101;291310;Ibititá;Irecê;BA;413611
29008;2913200;291320;Ibotirama;Ibotirama;BA;195467
29006;2913309;291330;Ichu;Feira de Santana;BA;1150832
29007;2913408;291340;Igaporã;Guanambi;BA;456064
29027;2913457;291345;Igrapiúna;Valença;BA;312014
29013;2913507;291350;Iguaí;Itapetinga;BA;247367
29009;2913606;291360;Ilhéus;Ilhéus;BA;298681
29001;2913705;291370;Inhambupe;Alagoinhas;BA;538747
29006;2913804;291380;Ipecaetá;Feira de Santana;BA;1150832
29015;2913903;291390;Ipiaú;Jequié;BA;489413
29006;2914000;291400;Ipirá;Feira de Santana;BA;1150832
29008;2914109;291410;Ipupiara;Ibotirama;BA;195467
29015;2914208;291420;Irajuba;Jequié;BA;489413
29015;2914307;291430;Iramaia;Jequié;BA;489413
29023;2914406;291440;Iraquara;Seabra;BA;184730
29006;2914505;291450;Irará;Feira de Santana;BA;1150832
29010;2914604;291460;Irecê;Irecê;BA;413611
29018;2914653;291465;Itabela;Porto Seguro;BA;381727
29011;2914703;291470;Itaberaba;Itaberaba;BA;251369
29012;2914802;291480;Itabuna;Itabuna;BA;506504
29009;2914901;291490;Itacaré;Ilhéus;BA;298681
29011;2915007;291500;Itaeté;Itaberaba;BA;251369
